Freq.	V(n0)	V(n1)
8.15818e+003	(0.00000e+000dB,0.00000e+000°)	(-1.63636e+001dB,8.12577e+001°)
8.16819e+003	(0.00000e+000dB,0.00000e+000°)	(-1.63532e+001dB,8.12471e+001°)
8.17820e+003	(0.00000e+000dB,0.00000e+000°)	(-1.63428e+001dB,8.12365e+001°)
8.18821e+003	(0.00000e+000dB,0.00000e+000°)	(-1.63324e+001dB,8.12260e+001°)
8.19822e+003	(0.00000e+000dB,0.00000e+000°)	(-1.63221e+001dB,8.12154e+001°)
8.20823e+003	(0.00000e+000dB,0.00000e+000°)	(-1.63117e+001dB,8.12049e+001°)
8.21824e+003	(0.00000e+000dB,0.00000e+000°)	(-1.63014e+001dB,8.11943e+001°)
8.22825e+003	(0.00000e+000dB,0.00000e+000°)	(-1.62911e+001dB,8.11837e+001°)
8.23826e+003	(0.00000e+000dB,0.00000e+000°)	(-1.62808e+001dB,8.11732e+001°)
8.24827e+003	(0.00000e+000dB,0.00000e+000°)	(-1.62705e+001dB,8.11626e+001°)
8.25828e+003	(0.00000e+000dB,0.00000e+000°)	(-1.62602e+001dB,8.11521e+001°)
8.26829e+003	(0.00000e+000dB,0.00000e+000°)	(-1.62499e+001dB,8.11415e+001°)
8.27830e+003	(0.00000e+000dB,0.00000e+000°)	(-1.62396e+001dB,8.11310e+001°)
8.28831e+003	(0.00000e+000dB,0.00000e+000°)	(-1.62294e+001dB,8.11204e+001°)
8.29832e+003	(0.00000e+000dB,0.00000e+000°)	(-1.62192e+001dB,8.11099e+001°)
8.30833e+003	(0.00000e+000dB,0.00000e+000°)	(-1.62089e+001dB,8.10993e+001°)
8.31834e+003	(0.00000e+000dB,0.00000e+000°)	(-1.61987e+001dB,8.10888e+001°)
8.32835e+003	(0.00000e+000dB,0.00000e+000°)	(-1.61885e+001dB,8.10782e+001°)
8.33835e+003	(0.00000e+000dB,0.00000e+000°)	(-1.61784e+001dB,8.10677e+001°)
8.34836e+003	(0.00000e+000dB,0.00000e+000°)	(-1.61682e+001dB,8.10571e+001°)
8.35837e+003	(0.00000e+000dB,0.00000e+000°)	(-1.61580e+001dB,8.10466e+001°)
8.36838e+003	(0.00000e+000dB,0.00000e+000°)	(-1.61479e+001dB,8.10360e+001°)
8.37839e+003	(0.00000e+000dB,0.00000e+000°)	(-1.61378e+001dB,8.10255e+001°)
8.38840e+003	(0.00000e+000dB,0.00000e+000°)	(-1.61276e+001dB,8.10149e+001°)
8.39841e+003	(0.00000e+000dB,0.00000e+000°)	(-1.61175e+001dB,8.10044e+001°)
8.40842e+003	(0.00000e+000dB,0.00000e+000°)	(-1.61074e+001dB,8.09938e+001°)
8.41843e+003	(0.00000e+000dB,0.00000e+000°)	(-1.60974e+001dB,8.09833e+001°)
8.42844e+003	(0.00000e+000dB,0.00000e+000°)	(-1.60873e+001dB,8.09727e+001°)
8.43845e+003	(0.00000e+000dB,0.00000e+000°)	(-1.60772e+001dB,8.09622e+001°)
8.44846e+003	(0.00000e+000dB,0.00000e+000°)	(-1.60672e+001dB,8.09516e+001°)
8.45847e+003	(0.00000e+000dB,0.00000e+000°)	(-1.60572e+001dB,8.09411e+001°)
8.46848e+003	(0.00000e+000dB,0.00000e+000°)	(-1.60471e+001dB,8.09306e+001°)
8.47849e+003	(0.00000e+000dB,0.00000e+000°)	(-1.60371e+001dB,8.09200e+001°)
8.48850e+003	(0.00000e+000dB,0.00000e+000°)	(-1.60271e+001dB,8.09095e+001°)
8.49851e+003	(0.00000e+000dB,0.00000e+000°)	(-1.60172e+001dB,8.08989e+001°)
8.50852e+003	(0.00000e+000dB,0.00000e+000°)	(-1.60072e+001dB,8.08884e+001°)
8.51853e+003	(0.00000e+000dB,0.00000e+000°)	(-1.59972e+001dB,8.08779e+001°)
8.52854e+003	(0.00000e+000dB,0.00000e+000°)	(-1.59873e+001dB,8.08673e+001°)
8.53855e+003	(0.00000e+000dB,0.00000e+000°)	(-1.59774e+001dB,8.08568e+001°)
8.54856e+003	(0.00000e+000dB,0.00000e+000°)	(-1.59674e+001dB,8.08462e+001°)
8.55857e+003	(0.00000e+000dB,0.00000e+000°)	(-1.59575e+001dB,8.08357e+001°)
8.56858e+003	(0.00000e+000dB,0.00000e+000°)	(-1.59476e+001dB,8.08252e+001°)
8.57859e+003	(0.00000e+000dB,0.00000e+000°)	(-1.59378e+001dB,8.08146e+001°)
8.58860e+003	(0.00000e+000dB,0.00000e+000°)	(-1.59279e+001dB,8.08041e+001°)
8.59861e+003	(0.00000e+000dB,0.00000e+000°)	(-1.59180e+001dB,8.07936e+001°)
8.60862e+003	(0.00000e+000dB,0.00000e+000°)	(-1.59082e+001dB,8.07830e+001°)
8.61863e+003	(0.00000e+000dB,0.00000e+000°)	(-1.58983e+001dB,8.07725e+001°)
8.62864e+003	(0.00000e+000dB,0.00000e+000°)	(-1.58885e+001dB,8.07620e+001°)
8.63865e+003	(0.00000e+000dB,0.00000e+000°)	(-1.58787e+001dB,8.07514e+001°)
8.64866e+003	(0.00000e+000dB,0.00000e+000°)	(-1.58689e+001dB,8.07409e+001°)
8.65867e+003	(0.00000e+000dB,0.00000e+000°)	(-1.58591e+001dB,8.07304e+001°)
8.66868e+003	(0.00000e+000dB,0.00000e+000°)	(-1.58494e+001dB,8.07198e+001°)
8.67869e+003	(0.00000e+000dB,0.00000e+000°)	(-1.58396e+001dB,8.07093e+001°)
8.68870e+003	(0.00000e+000dB,0.00000e+000°)	(-1.58298e+001dB,8.06988e+001°)
8.69871e+003	(0.00000e+000dB,0.00000e+000°)	(-1.58201e+001dB,8.06883e+001°)
8.70872e+003	(0.00000e+000dB,0.00000e+000°)	(-1.58104e+001dB,8.06777e+001°)
8.71873e+003	(0.00000e+000dB,0.00000e+000°)	(-1.58007e+001dB,8.06672e+001°)
8.72874e+003	(0.00000e+000dB,0.00000e+000°)	(-1.57909e+001dB,8.06567e+001°)
8.73875e+003	(0.00000e+000dB,0.00000e+000°)	(-1.57813e+001dB,8.06461e+001°)
8.74876e+003	(0.00000e+000dB,0.00000e+000°)	(-1.57716e+001dB,8.06356e+001°)
8.75877e+003	(0.00000e+000dB,0.00000e+000°)	(-1.57619e+001dB,8.06251e+001°)
8.76878e+003	(0.00000e+000dB,0.00000e+000°)	(-1.57523e+001dB,8.06146e+001°)
8.77879e+003	(0.00000e+000dB,0.00000e+000°)	(-1.57426e+001dB,8.06040e+001°)
8.78880e+003	(0.00000e+000dB,0.00000e+000°)	(-1.57330e+001dB,8.05935e+001°)
8.79881e+003	(0.00000e+000dB,0.00000e+000°)	(-1.57233e+001dB,8.05830e+001°)
8.80882e+003	(0.00000e+000dB,0.00000e+000°)	(-1.57137e+001dB,8.05725e+001°)
8.81883e+003	(0.00000e+000dB,0.00000e+000°)	(-1.57041e+001dB,8.05620e+001°)
8.82884e+003	(0.00000e+000dB,0.00000e+000°)	(-1.56945e+001dB,8.05514e+001°)
8.83885e+003	(0.00000e+000dB,0.00000e+000°)	(-1.56850e+001dB,8.05409e+001°)
8.84886e+003	(0.00000e+000dB,0.00000e+000°)	(-1.56754e+001dB,8.05304e+001°)
8.85887e+003	(0.00000e+000dB,0.00000e+000°)	(-1.56659e+001dB,8.05199e+001°)
8.86888e+003	(0.00000e+000dB,0.00000e+000°)	(-1.56563e+001dB,8.05094e+001°)
8.87889e+003	(0.00000e+000dB,0.00000e+000°)	(-1.56468e+001dB,8.04989e+001°)
8.88890e+003	(0.00000e+000dB,0.00000e+000°)	(-1.56373e+001dB,8.04883e+001°)
8.89891e+003	(0.00000e+000dB,0.00000e+000°)	(-1.56278e+001dB,8.04778e+001°)
8.90892e+003	(0.00000e+000dB,0.00000e+000°)	(-1.56183e+001dB,8.04673e+001°)
8.91893e+003	(0.00000e+000dB,0.00000e+000°)	(-1.56088e+001dB,8.04568e+001°)
8.92894e+003	(0.00000e+000dB,0.00000e+000°)	(-1.55993e+001dB,8.04463e+001°)
8.93895e+003	(0.00000e+000dB,0.00000e+000°)	(-1.55898e+001dB,8.04358e+001°)
8.94896e+003	(0.00000e+000dB,0.00000e+000°)	(-1.55804e+001dB,8.04253e+001°)
8.95897e+003	(0.00000e+000dB,0.00000e+000°)	(-1.55709e+001dB,8.04147e+001°)
8.96898e+003	(0.00000e+000dB,0.00000e+000°)	(-1.55615e+001dB,8.04042e+001°)
8.97899e+003	(0.00000e+000dB,0.00000e+000°)	(-1.55521e+001dB,8.03937e+001°)
8.98900e+003	(0.00000e+000dB,0.00000e+000°)	(-1.55427e+001dB,8.03832e+001°)
8.99901e+003	(0.00000e+000dB,0.00000e+000°)	(-1.55333e+001dB,8.03727e+001°)
9.00902e+003	(0.00000e+000dB,0.00000e+000°)	(-1.55239e+001dB,8.03622e+001°)
9.01903e+003	(0.00000e+000dB,0.00000e+000°)	(-1.55145e+001dB,8.03517e+001°)
9.02904e+003	(0.00000e+000dB,0.00000e+000°)	(-1.55052e+001dB,8.03412e+001°)
9.03905e+003	(0.00000e+000dB,0.00000e+000°)	(-1.54958e+001dB,8.03307e+001°)
9.04906e+003	(0.00000e+000dB,0.00000e+000°)	(-1.54865e+001dB,8.03202e+001°)
9.05907e+003	(0.00000e+000dB,0.00000e+000°)	(-1.54771e+001dB,8.03097e+001°)
9.06908e+003	(0.00000e+000dB,0.00000e+000°)	(-1.54678e+001dB,8.02992e+001°)
9.07909e+003	(0.00000e+000dB,0.00000e+000°)	(-1.54585e+001dB,8.02887e+001°)
9.08910e+003	(0.00000e+000dB,0.00000e+000°)	(-1.54492e+001dB,8.02782e+001°)
9.09911e+003	(0.00000e+000dB,0.00000e+000°)	(-1.54399e+001dB,8.02677e+001°)
9.10912e+003	(0.00000e+000dB,0.00000e+000°)	(-1.54306e+001dB,8.02572e+001°)
9.11913e+003	(0.00000e+000dB,0.00000e+000°)	(-1.54214e+001dB,8.02467e+001°)
9.12914e+003	(0.00000e+000dB,0.00000e+000°)	(-1.54121e+001dB,8.02362e+001°)
9.13915e+003	(0.00000e+000dB,0.00000e+000°)	(-1.54029e+001dB,8.02257e+001°)
9.14916e+003	(0.00000e+000dB,0.00000e+000°)	(-1.53936e+001dB,8.02152e+001°)
9.15917e+003	(0.00000e+000dB,0.00000e+000°)	(-1.53844e+001dB,8.02047e+001°)
9.16918e+003	(0.00000e+000dB,0.00000e+000°)	(-1.53752e+001dB,8.01942e+001°)
9.17919e+003	(0.00000e+000dB,0.00000e+000°)	(-1.53660e+001dB,8.01837e+001°)
9.18920e+003	(0.00000e+000dB,0.00000e+000°)	(-1.53568e+001dB,8.01732e+001°)
9.19921e+003	(0.00000e+000dB,0.00000e+000°)	(-1.53476e+001dB,8.01627e+001°)
9.20922e+003	(0.00000e+000dB,0.00000e+000°)	(-1.53385e+001dB,8.01522e+001°)
9.21923e+003	(0.00000e+000dB,0.00000e+000°)	(-1.53293e+001dB,8.01417e+001°)
9.22924e+003	(0.00000e+000dB,0.00000e+000°)	(-1.53201e+001dB,8.01312e+001°)
9.23925e+003	(0.00000e+000dB,0.00000e+000°)	(-1.53110e+001dB,8.01207e+001°)
9.24926e+003	(0.00000e+000dB,0.00000e+000°)	(-1.53019e+001dB,8.01102e+001°)
9.25927e+003	(0.00000e+000dB,0.00000e+000°)	(-1.52928e+001dB,8.00997e+001°)
9.26928e+003	(0.00000e+000dB,0.00000e+000°)	(-1.52837e+001dB,8.00892e+001°)
9.27929e+003	(0.00000e+000dB,0.00000e+000°)	(-1.52746e+001dB,8.00787e+001°)
9.28930e+003	(0.00000e+000dB,0.00000e+000°)	(-1.52655e+001dB,8.00682e+001°)
9.29931e+003	(0.00000e+000dB,0.00000e+000°)	(-1.52564e+001dB,8.00578e+001°)
9.30932e+003	(0.00000e+000dB,0.00000e+000°)	(-1.52473e+001dB,8.00473e+001°)
9.31933e+003	(0.00000e+000dB,0.00000e+000°)	(-1.52383e+001dB,8.00368e+001°)
9.32934e+003	(0.00000e+000dB,0.00000e+000°)	(-1.52292e+001dB,8.00263e+001°)
9.33935e+003	(0.00000e+000dB,0.00000e+000°)	(-1.52202e+001dB,8.00158e+001°)
9.34936e+003	(0.00000e+000dB,0.00000e+000°)	(-1.52112e+001dB,8.00053e+001°)
9.35937e+003	(0.00000e+000dB,0.00000e+000°)	(-1.52022e+001dB,7.99948e+001°)
9.36938e+003	(0.00000e+000dB,0.00000e+000°)	(-1.51932e+001dB,7.99844e+001°)
9.37939e+003	(0.00000e+000dB,0.00000e+000°)	(-1.51842e+001dB,7.99739e+001°)
9.38940e+003	(0.00000e+000dB,0.00000e+000°)	(-1.51752e+001dB,7.99634e+001°)
9.39941e+003	(0.00000e+000dB,0.00000e+000°)	(-1.51662e+001dB,7.99529e+001°)
9.40942e+003	(0.00000e+000dB,0.00000e+000°)	(-1.51572e+001dB,7.99424e+001°)
9.41943e+003	(0.00000e+000dB,0.00000e+000°)	(-1.51483e+001dB,7.99319e+001°)
9.42944e+003	(0.00000e+000dB,0.00000e+000°)	(-1.51393e+001dB,7.99215e+001°)
9.43945e+003	(0.00000e+000dB,0.00000e+000°)	(-1.51304e+001dB,7.99110e+001°)
9.44945e+003	(0.00000e+000dB,0.00000e+000°)	(-1.51215e+001dB,7.99005e+001°)
9.45946e+003	(0.00000e+000dB,0.00000e+000°)	(-1.51126e+001dB,7.98900e+001°)
9.46947e+003	(0.00000e+000dB,0.00000e+000°)	(-1.51037e+001dB,7.98796e+001°)
9.47948e+003	(0.00000e+000dB,0.00000e+000°)	(-1.50948e+001dB,7.98691e+001°)
9.48949e+003	(0.00000e+000dB,0.00000e+000°)	(-1.50859e+001dB,7.98586e+001°)
9.49950e+003	(0.00000e+000dB,0.00000e+000°)	(-1.50770e+001dB,7.98481e+001°)
9.50951e+003	(0.00000e+000dB,0.00000e+000°)	(-1.50682e+001dB,7.98376e+001°)
9.51952e+003	(0.00000e+000dB,0.00000e+000°)	(-1.50593e+001dB,7.98272e+001°)
9.52953e+003	(0.00000e+000dB,0.00000e+000°)	(-1.50505e+001dB,7.98167e+001°)
9.53954e+003	(0.00000e+000dB,0.00000e+000°)	(-1.50416e+001dB,7.98062e+001°)
9.54955e+003	(0.00000e+000dB,0.00000e+000°)	(-1.50328e+001dB,7.97958e+001°)
9.55956e+003	(0.00000e+000dB,0.00000e+000°)	(-1.50240e+001dB,7.97853e+001°)
9.56957e+003	(0.00000e+000dB,0.00000e+000°)	(-1.50152e+001dB,7.97748e+001°)
9.57958e+003	(0.00000e+000dB,0.00000e+000°)	(-1.50064e+001dB,7.97643e+001°)
9.58959e+003	(0.00000e+000dB,0.00000e+000°)	(-1.49976e+001dB,7.97539e+001°)
9.59960e+003	(0.00000e+000dB,0.00000e+000°)	(-1.49888e+001dB,7.97434e+001°)
9.60961e+003	(0.00000e+000dB,0.00000e+000°)	(-1.49801e+001dB,7.97329e+001°)
9.61962e+003	(0.00000e+000dB,0.00000e+000°)	(-1.49713e+001dB,7.97225e+001°)
9.62963e+003	(0.00000e+000dB,0.00000e+000°)	(-1.49626e+001dB,7.97120e+001°)
9.63964e+003	(0.00000e+000dB,0.00000e+000°)	(-1.49538e+001dB,7.97015e+001°)
9.64965e+003	(0.00000e+000dB,0.00000e+000°)	(-1.49451e+001dB,7.96911e+001°)
9.65966e+003	(0.00000e+000dB,0.00000e+000°)	(-1.49364e+001dB,7.96806e+001°)
9.66967e+003	(0.00000e+000dB,0.00000e+000°)	(-1.49277e+001dB,7.96701e+001°)
9.67968e+003	(0.00000e+000dB,0.00000e+000°)	(-1.49190e+001dB,7.96597e+001°)
9.68969e+003	(0.00000e+000dB,0.00000e+000°)	(-1.49103e+001dB,7.96492e+001°)
9.69970e+003	(0.00000e+000dB,0.00000e+000°)	(-1.49016e+001dB,7.96388e+001°)
9.70971e+003	(0.00000e+000dB,0.00000e+000°)	(-1.48929e+001dB,7.96283e+001°)
9.71972e+003	(0.00000e+000dB,0.00000e+000°)	(-1.48843e+001dB,7.96178e+001°)
9.72973e+003	(0.00000e+000dB,0.00000e+000°)	(-1.48756e+001dB,7.96074e+001°)
9.73974e+003	(0.00000e+000dB,0.00000e+000°)	(-1.48670e+001dB,7.95969e+001°)
9.74975e+003	(0.00000e+000dB,0.00000e+000°)	(-1.48584e+001dB,7.95865e+001°)
9.75976e+003	(0.00000e+000dB,0.00000e+000°)	(-1.48497e+001dB,7.95760e+001°)
9.76977e+003	(0.00000e+000dB,0.00000e+000°)	(-1.48411e+001dB,7.95656e+001°)
9.77978e+003	(0.00000e+000dB,0.00000e+000°)	(-1.48325e+001dB,7.95551e+001°)
9.78979e+003	(0.00000e+000dB,0.00000e+000°)	(-1.48239e+001dB,7.95446e+001°)
9.79980e+003	(0.00000e+000dB,0.00000e+000°)	(-1.48154e+001dB,7.95342e+001°)
9.80981e+003	(0.00000e+000dB,0.00000e+000°)	(-1.48068e+001dB,7.95237e+001°)
9.81982e+003	(0.00000e+000dB,0.00000e+000°)	(-1.47982e+001dB,7.95133e+001°)
9.82983e+003	(0.00000e+000dB,0.00000e+000°)	(-1.47897e+001dB,7.95028e+001°)
9.83984e+003	(0.00000e+000dB,0.00000e+000°)	(-1.47811e+001dB,7.94924e+001°)
9.84985e+003	(0.00000e+000dB,0.00000e+000°)	(-1.47726e+001dB,7.94819e+001°)
9.85986e+003	(0.00000e+000dB,0.00000e+000°)	(-1.47640e+001dB,7.94715e+001°)
9.86987e+003	(0.00000e+000dB,0.00000e+000°)	(-1.47555e+001dB,7.94610e+001°)
9.87988e+003	(0.00000e+000dB,0.00000e+000°)	(-1.47470e+001dB,7.94506e+001°)
9.88989e+003	(0.00000e+000dB,0.00000e+000°)	(-1.47385e+001dB,7.94401e+001°)
9.89990e+003	(0.00000e+000dB,0.00000e+000°)	(-1.47300e+001dB,7.94297e+001°)
9.90991e+003	(0.00000e+000dB,0.00000e+000°)	(-1.47215e+001dB,7.94192e+001°)
9.91992e+003	(0.00000e+000dB,0.00000e+000°)	(-1.47131e+001dB,7.94088e+001°)
9.92993e+003	(0.00000e+000dB,0.00000e+000°)	(-1.47046e+001dB,7.93983e+001°)
9.93994e+003	(0.00000e+000dB,0.00000e+000°)	(-1.46961e+001dB,7.93879e+001°)
9.94995e+003	(0.00000e+000dB,0.00000e+000°)	(-1.46877e+001dB,7.93775e+001°)
9.95996e+003	(0.00000e+000dB,0.00000e+000°)	(-1.46793e+001dB,7.93670e+001°)
9.96997e+003	(0.00000e+000dB,0.00000e+000°)	(-1.46708e+001dB,7.93566e+001°)
9.97998e+003	(0.00000e+000dB,0.00000e+000°)	(-1.46624e+001dB,7.93461e+001°)
9.98999e+003	(0.00000e+000dB,0.00000e+000°)	(-1.46540e+001dB,7.93357e+001°)
1.00000e+004	(0.00000e+000dB,0.00000e+000°)	(-1.46456e+001dB,7.93253e+001°)
